Customer_ID,Age,Gender,Region,Employment_Status,Annual_Income,Dependents
8006,61,male,Pune,Salaried,2336640.0,2
8007,50,Female,Chennai,Salaried,2350324.0,2
8008,30,M,Delhi,Unemployed,2159672.0,0
8009,31,Male,Chennai,Self-Employed,811803.0,1
8010,41,F,Delhi,Salaried,253826.0,3
8011,51,male,Mumbai,Salaried,2115229.0,0
8012,61,female,Pune,Salaried,1408192.0,2
8013,43,Female,Delhi,Salaried,636851.0,3
8014,38,Male,Pune,Self-Employed,1900076.0,1
8015,45,M,Chennai,Self-Employed,1406318.0,2
8016,65,F,Chennai,Salaried,576428.0,4
8017,53,M,Mumbai,Salaried,1308241.0,2
8018,57,female,Chennai,Salaried,1435488.0,3
8019,19,M,Delhi,Unemployed,1102435.0,1
8020,59,Female,Mumbai,Unemployed,882299.0,2
8021,26,Male,Pune,Unemployed,252385.0,1
8022,40,male,Mumbai,Salaried,1592021.0,0
8023,32,Female,Pune,Unemployed,1641935.0,4
8024,30,female,Bangalore,Self-Employed,271337.0,0
8025,40,F,Delhi,Unemployed,1172274.0,4
8026,34,female,Delhi,Salaried,1452521.0,0
8027,65,female,Pune,Self-Employed,617751.0,1
8028,19,M,Chennai,Salaried,,1
8029,37,F,Chennai,Self-Employed,2077988.0,0
8030,37,Female,Bangalore,Unemployed,393695.0,3
8031,63,female,Pune,Unemployed,1780980.0,0
8032,20,Female,Bangalore,Self-Employed,460914.0,2
8033,29,male,Pune,Self-Employed,,3
8034,57,M,Bangalore,Salaried,1509055.0,1
8035,19,Female,Pune,Self-Employed,1431744.0,0
8036,53,F,Delhi,Salaried,643576.0,3
8037,31,female,Bangalore,Self-Employed,1170389.0,2
8038,33,male,Bangalore,Self-Employed,2047308.0,4
8039,36,F,Pune,Unemployed,1369830.0,1
8040,51,M,Mumbai,Unemployed,742490.0,3
8041,61,male,Mumbai,Salaried,924390.0,3
8042,63,male,Delhi,Salaried,1333511.0,3
8043,23,male,Chennai,Salaried,1883083.0,0
8044,30,female,Chennai,Self-Employed,,1
8045,53,Male,Delhi,Self-Employed,770255.0,1
8046,39,male,Chennai,Salaried,1777801.0,0
8047,35,F,Pune,Self-Employed,1347543.0,0
8048,29,F,Mumbai,Unemployed,2216255.0,0
8049,69,M,Delhi,Self-Employed,1746412.0,2
8050,47,Female,Pune,Unemployed,1851474.0,3
8051,68,Female,Delhi,Salaried,2177556.0,2
8052,57,Male,Mumbai,Self-Employed,1333839.0,1
8053,24,female,Chennai,Salaried,316813.0,0
8054,49,female,Pune,Unemployed,2184419.0,3
8055,65,male,Mumbai,Salaried,1008971.0,4
8056,36,Male,Delhi,Unemployed,549124.0,3
8057,23,M,Bangalore,Unemployed,789490.0,4
8058,37,M,Pune,Salaried,948884.0,3
8059,44,Female,Delhi,Unemployed,,0
8060,60,M,Delhi,Salaried,1611910.0,4
8061,54,male,Mumbai,Salaried,1523171.0,4
8062,65,F,Delhi,Salaried,1328103.0,1
8063,24,M,Pune,Unemployed,1189914.0,3
8064,22,Male,Pune,Unemployed,879349.0,2
8065,28,male,Delhi,Self-Employed,546883.0,2
8066,32,M,Mumbai,Salaried,1880446.0,1
8067,20,female,Pune,Salaried,1938697.0,1
8068,22,M,Bangalore,Salaried,,1
8069,40,female,Chennai,Salaried,1189233.0,0
8070,54,male,Mumbai,Salaried,1526877.0,0
8071,26,M,Mumbai,Salaried,1574876.0,0
8072,32,female,Chennai,Salaried,1483419.0,0
8073,20,F,Chennai,Self-Employed,1121963.0,1
8074,46,Female,Pune,Self-Employed,532767.0,1
8075,23,male,Delhi,Salaried,,0
8076,34,female,Delhi,Salaried,1132625.0,0
8077,43,Male,Bangalore,Self-Employed,2213931.0,4
8078,38,M,Delhi,Self-Employed,1690707.0,3
8079,25,female,Bangalore,Salaried,1559713.0,4
8080,38,female,Bangalore,Salaried,2008349.0,3
8081,28,female,Mumbai,Self-Employed,1489289.0,0
8082,55,Female,Mumbai,Self-Employed,1734586.0,0
8083,25,Male,Pune,Salaried,1334992.0,0
8084,59,Male,Chennai,Self-Employed,1890702.0,4
8085,41,F,Chennai,Salaried,2327095.0,1
8086,52,Female,Bangalore,Unemployed,2362613.0,3
8087,31,female,Chennai,Salaried,1735628.0,4
8088,31,male,Bangalore,Salaried,435254.0,0
8089,27,Female,Chennai,Salaried,603925.0,1
8090,29,Female,Pune,Self-Employed,2034831.0,4
8091,55,Male,Mumbai,Salaried,1870881.0,3
8092,61,F,Mumbai,Salaried,870274.0,0
8093,63,F,Bangalore,Self-Employed,1345287.0,3
8094,51,Female,Chennai,Unemployed,592467.0,0
8095,58,Female,Delhi,Unemployed,2099698.0,0
8096,27,M,Pune,Self-Employed,1646801.0,2
8097,34,female,Chennai,Salaried,1596502.0,3
8098,34,Male,Delhi,Unemployed,1964466.0,1
8099,20,female,Pune,Unemployed,1193668.0,0
8100,48,male,Pune,Self-Employed,1900303.0,1
8101,68,male,Mumbai,Unemployed,1894921.0,4
8102,18,F,Bangalore,Unemployed,2121570.0,0
8103,29,Male,Chennai,Self-Employed,2195512.0,0
8104,56,female,Pune,Unemployed,547287.0,0
8105,21,F,Chennai,Salaried,1574860.0,1
8106,59,male,Pune,Self-Employed,1399508.0,2
8107,30,Female,Mumbai,Salaried,620330.0,3
8108,51,Male,Bangalore,Salaried,1439846.0,0
8109,59,Male,Delhi,Self-Employed,606689.0,3
8110,38,female,Delhi,Unemployed,1312210.0,3
8111,39,M,Mumbai,Self-Employed,2142939.0,3
8112,21,female,Pune,Unemployed,1401754.0,1
8113,35,Female,Mumbai,Salaried,1062577.0,3
8114,22,Female,Bangalore,Unemployed,2458608.0,4
8115,36,F,Delhi,Salaried,1789323.0,1
8116,19,Male,Chennai,Salaried,493432.0,1
8117,29,F,Delhi,Salaried,1453185.0,4
8118,34,Female,Bangalore,Self-Employed,1896248.0,2
8119,27,M,Pune,Unemployed,2267776.0,2
8120,51,Male,Mumbai,Unemployed,275720.0,0
8121,23,Female,Delhi,Unemployed,1916885.0,2
8122,25,M,Delhi,Salaried,2332314.0,0
8123,68,female,Chennai,Self-Employed,1846243.0,3
8124,28,male,Mumbai,Unemployed,2043439.0,0
8125,29,Female,Chennai,Unemployed,1639809.0,2
8126,26,male,Chennai,Self-Employed,828906.0,0
8127,19,F,Pune,Unemployed,707472.0,1
8128,25,male,Delhi,Self-Employed,1801700.0,2
8129,28,Female,Mumbai,Self-Employed,1504930.0,0
8130,53,male,Pune,Unemployed,,2
8131,27,Male,Pune,Self-Employed,1279338.0,4
8132,-5,Female,Pune,Self-Employed,1843840.0,2
8133,37,M,Bangalore,Unemployed,802092.0,4
8134,65,male,Bangalore,Salaried,,0
8135,25,Male,Pune,Unemployed,1923881.0,4
8136,53,F,Bangalore,Unemployed,2173738.0,2
8137,46,F,Mumbai,Salaried,1798055.0,1
8138,59,male,Delhi,Self-Employed,2334578.0,4
8139,29,F,Mumbai,Unemployed,1174117.0,2
8140,31,M,Delhi,Salaried,1319467.0,1
8141,65,Female,Bangalore,Salaried,1443970.0,3
8142,67,Male,Mumbai,Unemployed,2141324.0,4
8143,38,female,Chennai,Unemployed,2055843.0,4
8144,39,male,Pune,Salaried,2387567.0,0
8145,38,F,Delhi,Unemployed,2427731.0,3
8146,61,Female,Delhi,Salaried,2101127.0,0
8147,67,female,Chennai,Unemployed,,0
8148,47,M,Chennai,Salaried,2158254.0,2
8149,56,F,Pune,Unemployed,619838.0,0
8150,37,F,Bangalore,Unemployed,1825300.0,4
8151,41,Male,Mumbai,Unemployed,,0
8152,40,M,Mumbai,Self-Employed,1646251.0,1
8153,24,M,Mumbai,Unemployed,2384637.0,4
8154,26,male,Bangalore,Salaried,1414947.0,2
8155,18,female,Pune,Salaried,1474805.0,0
8156,43,Male,Mumbai,Self-Employed,2008629.0,1
8157,55,male,Delhi,Self-Employed,1627351.0,1
8158,55,Male,Delhi,Self-Employed,667707.0,4
8159,61,M,Delhi,Unemployed,2152992.0,0
8160,39,Male,Chennai,Unemployed,1996726.0,1
8161,61,Male,Chennai,Salaried,1827741.0,0
8162,27,Male,Bangalore,Salaried,2066092.0,4
8163,23,Female,Mumbai,Unemployed,2166981.0,3
8164,34,Female,Chennai,Salaried,2196985.0,1
8165,68,female,Delhi,Unemployed,1025165.0,2
8166,67,female,Chennai,Self-Employed,2138818.0,0
8167,55,M,Delhi,Unemployed,1410647.0,4
8168,41,Male,Mumbai,Unemployed,572626.0,4
8169,68,M,Bangalore,Unemployed,1891105.0,2
8170,27,Female,Pune,Salaried,2463121.0,3
8171,25,Male,Pune,Unemployed,1104372.0,0
8172,38,male,Delhi,Unemployed,863747.0,3
8173,23,Female,Chennai,Unemployed,402811.0,4
8174,38,Female,Chennai,Self-Employed,1803206.0,1
8175,56,Female,Delhi,Unemployed,1367787.0,3
8176,41,Male,Mumbai,Unemployed,686438.0,1
8177,50,female,Delhi,Unemployed,1038908.0,2
8178,35,F,Mumbai,Salaried,1892001.0,4
8179,45,male,Bangalore,Self-Employed,1407465.0,1
8180,69,male,Bangalore,Self-Employed,1435160.0,0
8181,49,M,Delhi,Unemployed,419546.0,4
8182,29,Male,Bangalore,Unemployed,2433234.0,2
8183,65,female,Chennai,Salaried,2350294.0,0
8184,59,Female,Mumbai,Unemployed,,4
8185,44,F,Pune,Salaried,642329.0,3
8186,27,Male,Pune,Unemployed,1095598.0,4
8187,63,Male,Bangalore,Salaried,712923.0,0
8188,69,female,Mumbai,Self-Employed,1222531.0,1
8189,59,F,Chennai,Unemployed,664506.0,1
8190,49,Female,Pune,Salaried,717948.0,4
8191,59,Male,Chennai,Salaried,,4
8192,43,male,Chennai,Unemployed,2438079.0,2
8193,42,male,Pune,Salaried,2109099.0,3
8194,28,F,Pune,Unemployed,1581844.0,2
8195,40,Female,Bangalore,Unemployed,2241253.0,2
8196,51,F,Mumbai,Salaried,598043.0,1
8197,69,Male,Delhi,Salaried,817357.0,1
8198,57,male,Mumbai,Salaried,2112192.0,0
8199,40,M,Delhi,Self-Employed,369819.0,2
8200,46,F,Pune,Unemployed,1526458.0,0
8201,48,M,Chennai,Unemployed,1521077.0,4
8202,24,M,Mumbai,Self-Employed,1470769.0,0
8203,57,female,Chennai,Self-Employed,1499722.0,1
8204,50,male,Mumbai,Salaried,1985066.0,2
8205,38,F,Mumbai,Unemployed,2340931.0,1
8206,19,M,Chennai,Self-Employed,379105.0,4
8207,35,Male,Bangalore,Self-Employed,2094080.0,3
8208,64,female,Pune,Unemployed,831479.0,2
8209,50,Female,Bangalore,Unemployed,728905.0,1
8210,54,female,Bangalore,Unemployed,504486.0,3
8211,51,Female,Mumbai,Salaried,734975.0,4
8212,37,male,Pune,Self-Employed,908117.0,3
8213,52,F,Mumbai,Salaried,1288377.0,1
8214,68,F,Delhi,Unemployed,1176576.0,1
8215,67,Female,Mumbai,Unemployed,2224076.0,4
8216,35,Male,Chennai,Self-Employed,282678.0,4
8217,63,Female,Mumbai,Salaried,1741375.0,3
8218,41,Female,Delhi,Salaried,2095840.0,3
8219,25,F,Mumbai,Salaried,1689848.0,1
8220,47,M,Delhi,Unemployed,256868.0,4
8221,61,Male,Pune,Self-Employed,2481569.0,0
8222,27,F,Mumbai,Salaried,2311293.0,4
8223,40,female,Delhi,Unemployed,1883997.0,2
8224,0,Female,Pune,Unemployed,1446710.0,2
8225,66,M,Chennai,Salaried,985858.0,4
8226,28,Male,Bangalore,Self-Employed,1150462.0,3
8227,19,male,Delhi,Self-Employed,267409.0,2
8228,43,Male,Chennai,Salaried,863318.0,1
8229,53,Male,Pune,Unemployed,1714696.0,1
8230,50,Female,Chennai,Unemployed,1256065.0,1
8231,64,Female,Mumbai,Salaried,2190913.0,4
8232,30,male,Bangalore,Unemployed,1650138.0,2
8233,57,male,Delhi,Unemployed,1112303.0,3
8234,42,male,Pune,Salaried,369446.0,1
8235,21,F,Bangalore,Unemployed,1948989.0,3
8236,59,F,Pune,Salaried,941182.0,1
8237,36,Female,Chennai,Salaried,243235.0,4
8238,35,Female,Pune,Salaried,853952.0,1
8239,54,male,Pune,Unemployed,1699029.0,4
8240,47,F,Chennai,Salaried,2407817.0,2
8241,36,M,Chennai,Unemployed,218796.0,2
8242,40,F,Bangalore,Salaried,707927.0,3
8243,33,Female,Delhi,Self-Employed,461946.0,1
8244,18,F,Chennai,Unemployed,1427214.0,2
8245,29,Female,Bangalore,Unemployed,1707249.0,0
8246,41,male,Pune,Unemployed,699478.0,0
8247,51,male,Pune,Self-Employed,2294737.0,3
8248,25,male,Mumbai,Salaried,1645163.0,2
8249,35,M,Chennai,Self-Employed,985926.0,4
8250,65,M,Bangalore,Salaried,1491737.0,0
8251,22,Female,Bangalore,Salaried,760407.0,2
8252,43,Male,Delhi,Salaried,267653.0,4
8253,47,female,Bangalore,Salaried,1414022.0,1
8254,30,M,Chennai,Salaried,427507.0,2
8255,36,Female,Bangalore,Self-Employed,2178544.0,1
8256,46,F,Mumbai,Unemployed,1118210.0,0
8257,0,male,Pune,Self-Employed,1463496.0,1
8258,43,male,Pune,Unemployed,2453977.0,0
8259,57,male,Bangalore,Unemployed,1813977.0,3
8260,29,Female,Bangalore,Unemployed,775314.0,3
8261,19,male,Bangalore,Self-Employed,1688993.0,0
8262,28,M,Bangalore,Salaried,591493.0,4
8263,61,F,Mumbai,Salaried,699948.0,3
8264,45,male,Chennai,Unemployed,2083982.0,4
8265,35,Female,Mumbai,Salaried,1996233.0,4
8266,30,F,Mumbai,Salaried,2315107.0,4
8267,54,male,Mumbai,Self-Employed,,2
8268,39,Male,Pune,Salaried,808645.0,2
8269,29,male,Mumbai,Salaried,2189995.0,4
8270,19,female,Bangalore,Self-Employed,1365518.0,0
8271,54,M,Mumbai,Salaried,2008092.0,3
8272,24,F,Bangalore,Unemployed,298904.0,1
8273,43,M,Chennai,Self-Employed,1192210.0,2
8274,43,Male,Pune,Salaried,1126210.0,2
8275,41,Male,Chennai,Salaried,787697.0,1
8276,29,female,Chennai,Self-Employed,1641133.0,4
8277,33,M,Pune,Unemployed,853261.0,1
8278,40,F,Bangalore,Self-Employed,807654.0,4
8279,57,Male,Bangalore,Unemployed,741301.0,2
8280,26,Male,Bangalore,Self-Employed,337610.0,1
8281,49,male,Pune,Salaried,329486.0,0
8282,32,female,Mumbai,Self-Employed,1296221.0,3
8283,54,Female,Delhi,Self-Employed,1663659.0,3
8284,30,Male,Mumbai,Unemployed,1326646.0,3
8285,22,F,Mumbai,Self-Employed,1856400.0,1
8286,28,F,Chennai,Unemployed,1546805.0,4
8287,27,male,Delhi,Self-Employed,1337847.0,2
8288,69,F,Bangalore,Salaried,,3
8289,30,male,Mumbai,Self-Employed,1302368.0,1
8290,58,Male,Pune,Salaried,2163284.0,3
8291,63,Male,Mumbai,Unemployed,320306.0,4
8292,67,Male,Bangalore,Unemployed,1589321.0,0
8293,32,Male,Mumbai,Unemployed,850236.0,0
8294,59,Female,Chennai,Unemployed,2201385.0,2
8295,24,female,Chennai,Self-Employed,509462.0,0
8296,57,female,Mumbai,Self-Employed,,0
8297,45,Female,Chennai,Self-Employed,830613.0,1
8298,49,Male,Pune,Salaried,541979.0,1
8299,52,F,Delhi,Self-Employed,2127342.0,2
8300,32,male,Mumbai,Salaried,,2
8301,65,female,Pune,Salaried,1630103.0,1
8302,53,M,Pune,Self-Employed,2498026.0,0
8303,38,male,Pune,Salaried,2308452.0,4
8304,23,M,Bangalore,Unemployed,660410.0,0
8305,18,M,Mumbai,Self-Employed,682504.0,0
8306,21,Male,Mumbai,Self-Employed,1106303.0,4
8307,28,M,Mumbai,Salaried,1669925.0,2
8308,61,Male,Delhi,Self-Employed,524310.0,1
8309,43,Female,Pune,Self-Employed,2093238.0,2
8310,54,F,Mumbai,Salaried,325077.0,2
8311,40,M,Chennai,Self-Employed,1467189.0,2
8312,46,F,Bangalore,Self-Employed,1312773.0,1
8313,38,Male,Delhi,Self-Employed,1555565.0,2
8314,65,M,Bangalore,Salaried,1795669.0,2
8315,62,male,Pune,Self-Employed,2225506.0,3
8316,62,Female,Chennai,Self-Employed,576432.0,0
8317,66,female,Pune,Self-Employed,1101294.0,3
8318,44,Female,Mumbai,Unemployed,1111060.0,1
8319,56,M,Bangalore,Self-Employed,1636362.0,4
8320,57,Female,Chennai,Salaried,1653452.0,4
8321,30,female,Bangalore,Unemployed,226877.0,3
8322,40,male,Delhi,Salaried,310914.0,3
8323,33,F,Chennai,Self-Employed,1951089.0,3
8324,47,male,Delhi,Self-Employed,1963063.0,0
8325,21,Female,Chennai,Self-Employed,1296936.0,1
8326,57,female,Mumbai,Unemployed,1214712.0,2
8327,33,F,Bangalore,Self-Employed,,3
8328,48,female,Bangalore,Salaried,886695.0,0
8329,59,male,Pune,Unemployed,1971615.0,4
8330,42,Male,Chennai,Salaried,687766.0,4
8331,61,Male,Chennai,Salaried,1026199.0,4
8332,29,F,Delhi,Salaried,652800.0,3
8333,43,F,Chennai,Salaried,330967.0,4
8334,54,F,Bangalore,Salaried,2340670.0,4
8335,65,Male,Chennai,Self-Employed,2249474.0,4
8336,50,male,Pune,Salaried,2154940.0,2
8337,45,F,Pune,Salaried,1075600.0,4
8338,26,Male,Bangalore,Self-Employed,417094.0,0
8339,29,F,Bangalore,Unemployed,869207.0,3
8340,22,F,Bangalore,Self-Employed,2466224.0,2
8341,69,female,Chennai,Unemployed,845559.0,2
8342,45,F,Chennai,Salaried,1207445.0,3
8343,52,Male,Mumbai,Self-Employed,946233.0,4
8344,22,male,Delhi,Unemployed,1438015.0,4
8345,51,Male,Chennai,Unemployed,1053648.0,1
8346,63,Male,Mumbai,Self-Employed,1623378.0,4
8347,51,F,Mumbai,Self-Employed,1295688.0,0
8348,30,female,Pune,Self-Employed,2204799.0,4
8349,56,M,Chennai,Self-Employed,,3
8350,59,M,Mumbai,Self-Employed,,4
8351,62,M,Pune,Salaried,938405.0,3
8352,65,Male,Delhi,Salaried,308460.0,2
8353,31,F,Pune,Self-Employed,901588.0,1
8354,28,M,Delhi,Self-Employed,382263.0,2
8355,59,Female,Bangalore,Salaried,204188.0,3
8356,55,Female,Bangalore,Unemployed,1284193.0,1
8357,21,Female,Pune,Salaried,2431590.0,2
8358,50,male,Bangalore,Self-Employed,649502.0,4
8359,24,F,Chennai,Unemployed,2296274.0,4
8360,58,Male,Pune,Self-Employed,1347124.0,1
8361,25,Male,Mumbai,Unemployed,901875.0,2
8362,54,F,Chennai,Self-Employed,,0
8363,68,female,Pune,Salaried,2353135.0,0
8364,27,female,Delhi,Self-Employed,910822.0,0
8365,60,male,Bangalore,Salaried,1193502.0,2
8366,32,F,Bangalore,Unemployed,631890.0,2
8367,55,female,Bangalore,Salaried,652384.0,2
8368,32,male,Pune,Unemployed,558975.0,3
8369,22,M,Chennai,Self-Employed,2338905.0,0
8370,46,M,Delhi,Salaried,1971426.0,0
8371,36,male,Bangalore,Unemployed,1241122.0,0
8372,68,F,Chennai,Unemployed,1659807.0,3
8373,27,M,Mumbai,Unemployed,2318572.0,3
8374,29,F,Mumbai,Unemployed,277899.0,2
8375,21,female,Delhi,Self-Employed,1432465.0,0
8376,48,M,Bangalore,Self-Employed,1748356.0,0
8377,35,female,Mumbai,Self-Employed,1951454.0,4
8378,33,F,Chennai,Unemployed,789247.0,4
8379,57,F,Chennai,Self-Employed,1607337.0,4
8380,53,Female,Mumbai,Unemployed,1200293.0,3
8381,42,male,Bangalore,Unemployed,604878.0,2
8382,40,Male,Delhi,Unemployed,1825207.0,1
8383,29,male,Bangalore,Salaried,936594.0,0
8384,51,F,Pune,Self-Employed,1173908.0,4
8385,53,F,Mumbai,Self-Employed,654525.0,0
8386,54,male,Pune,Salaried,593592.0,0
8387,20,F,Mumbai,Salaried,570963.0,0
8388,26,female,Delhi,Salaried,1112127.0,2
8389,35,M,Bangalore,Salaried,674037.0,0
8390,60,F,Bangalore,Unemployed,1386702.0,2
8391,52,male,Mumbai,Self-Employed,779388.0,1
8392,51,male,Chennai,Self-Employed,1501582.0,1
8393,58,male,Pune,Self-Employed,1143629.0,3
8394,31,Female,Bangalore,Unemployed,2252420.0,0
8395,21,female,Bangalore,Self-Employed,620656.0,4
8396,46,female,Mumbai,Salaried,1465541.0,3
8397,58,Female,Chennai,Self-Employed,1134558.0,3
8398,62,female,Pune,Self-Employed,1050547.0,1
8399,67,Female,Chennai,Unemployed,1825433.0,4
8400,32,female,Chennai,Salaried,1083122.0,0
8401,45,Female,Mumbai,Salaried,744698.0,0
8402,59,Female,Chennai,Salaried,2419702.0,1
8403,33,female,Pune,Self-Employed,1636532.0,2
8404,29,Female,Delhi,Salaried,2116281.0,1
8405,69,female,Delhi,Salaried,1971175.0,4
8406,22,Female,Pune,Self-Employed,588288.0,2
8407,51,male,Mumbai,Unemployed,999976.0,4
8408,59,Male,Bangalore,Self-Employed,2154237.0,0
8409,18,female,Mumbai,Unemployed,1036275.0,2
8410,56,Female,Pune,Unemployed,959730.0,4
8411,49,male,Chennai,Salaried,2112835.0,0
8412,43,Male,Delhi,Salaried,699968.0,4
8413,34,Female,Chennai,Self-Employed,823425.0,2
8414,65,Male,Mumbai,Unemployed,1362479.0,0
8415,44,female,Pune,Self-Employed,2209569.0,4
8416,41,Male,Delhi,Salaried,,3
8417,52,M,Pune,Unemployed,1672972.0,2
8418,63,F,Delhi,Salaried,2029712.0,2
8419,59,M,Delhi,Salaried,,2
8420,56,female,Delhi,Salaried,651032.0,0
8421,43,female,Mumbai,Unemployed,1795108.0,2
8422,66,Male,Pune,Unemployed,1070378.0,4
8423,55,male,Bangalore,Salaried,1061797.0,3
8424,40,Female,Bangalore,Unemployed,1743644.0,4
8425,39,F,Bangalore,Salaried,1635840.0,4
8426,21,Female,Pune,Salaried,1428317.0,2
8427,66,male,Chennai,Salaried,1952870.0,3
8428,26,female,Pune,Unemployed,737334.0,3
8429,21,F,Delhi,Self-Employed,1282536.0,3
8430,24,M,Chennai,Self-Employed,1345590.0,3
8431,40,female,Delhi,Unemployed,1122891.0,1
8432,19,female,Delhi,Unemployed,1099144.0,3
8433,66,Male,Pune,Salaried,1019531.0,2
8434,0,male,Bangalore,Salaried,569851.0,3
8435,57,Male,Chennai,Self-Employed,2430499.0,4
8436,48,Male,Mumbai,Salaried,500149.0,1
8437,64,Female,Bangalore,Self-Employed,461564.0,4
8438,48,female,Mumbai,Self-Employed,2041393.0,2
8439,64,male,Pune,Unemployed,1692578.0,2
8440,57,Male,Chennai,Unemployed,1964885.0,3
8441,65,M,Pune,Unemployed,1190688.0,2
8442,68,F,Mumbai,Self-Employed,1609526.0,1
8443,60,male,Delhi,Unemployed,307575.0,4
8444,51,Female,Pune,Self-Employed,1616340.0,2
8445,41,male,Chennai,Unemployed,1728359.0,2
8446,66,female,Pune,Self-Employed,1301746.0,1
8447,43,Female,Bangalore,Salaried,1975363.0,0
8448,33,F,Pune,Salaried,439641.0,0
8449,64,M,Mumbai,Self-Employed,2227478.0,1
8450,30,Male,Pune,Self-Employed,1509182.0,2
8451,32,male,Chennai,Salaried,2387286.0,1
8452,44,Female,Pune,Self-Employed,1666024.0,1
8453,21,F,Pune,Self-Employed,1799289.0,0
8454,33,Male,Chennai,Salaried,2110899.0,3
8455,47,F,Pune,Self-Employed,397087.0,2
8456,61,M,Chennai,Unemployed,808562.0,4
8457,47,Male,Mumbai,Salaried,1243132.0,1
8458,53,Male,Chennai,Unemployed,1685291.0,0
8459,20,Male,Mumbai,Self-Employed,1958171.0,3
8460,39,Female,Mumbai,Self-Employed,2452182.0,2
8461,66,Male,Chennai,Unemployed,,1
8462,39,F,Pune,Self-Employed,615044.0,0
8463,67,Female,Bangalore,Self-Employed,837784.0,1
8464,67,Male,Chennai,Unemployed,1090803.0,4
8465,66,F,Pune,Self-Employed,2478214.0,2
8466,29,F,Mumbai,Salaried,914553.0,2
8467,38,male,Delhi,Unemployed,377045.0,2
8468,21,F,Bangalore,Unemployed,1669754.0,2
8469,48,female,Pune,Unemployed,1980516.0,0
8470,61,M,Bangalore,Unemployed,1906145.0,4
8471,48,Male,Delhi,Salaried,2492323.0,1
8472,40,Male,Delhi,Unemployed,866808.0,0
8473,37,Male,Delhi,Unemployed,1184999.0,3
8474,32,F,Chennai,Self-Employed,2297427.0,2
8475,40,F,Bangalore,Unemployed,2257651.0,2
8476,45,Male,Chennai,Self-Employed,1903156.0,1
8477,33,female,Delhi,Unemployed,1269105.0,2
8478,54,Female,Pune,Unemployed,,2
8479,38,Female,Delhi,Salaried,271211.0,1
8480,32,M,Chennai,Self-Employed,2020751.0,4
8481,34,male,Delhi,Salaried,621806.0,0
8482,67,M,Delhi,Self-Employed,1878903.0,4
8483,-5,Male,Chennai,Unemployed,2006590.0,1
8484,30,Male,Chennai,Salaried,889087.0,2
8485,36,Male,Pune,Self-Employed,894758.0,2
8486,47,male,Chennai,Self-Employed,821761.0,4
8487,62,F,Pune,Salaried,890691.0,3
8488,35,male,Mumbai,Self-Employed,1150735.0,0
8489,31,M,Mumbai,Unemployed,1443915.0,2
8490,53,F,Chennai,Self-Employed,1796919.0,1
8491,53,F,Delhi,Unemployed,912719.0,4
8492,37,M,Bangalore,Self-Employed,228646.0,0
8493,69,F,Delhi,Salaried,2109558.0,3
8494,36,Female,Chennai,Unemployed,727679.0,2
8495,62,M,Pune,Self-Employed,2263604.0,4
8496,61,M,Delhi,Unemployed,2266265.0,2
8497,24,Female,Mumbai,Salaried,765987.0,4
8498,61,male,Chennai,Self-Employed,354818.0,3
8499,21,male,Delhi,Self-Employed,1523765.0,1
8500,51,male,Delhi,Unemployed,1433801.0,1
8501,0,F,Pune,Salaried,,0
8502,22,Female,Pune,Salaried,1943960.0,2
8503,27,M,Pune,Self-Employed,1711171.0,2
8504,49,M,Bangalore,Unemployed,2041137.0,2
8505,59,M,Chennai,Self-Employed,1448394.0,1
8506,58,F,Chennai,Self-Employed,1717297.0,0
8507,30,F,Mumbai,Unemployed,1296632.0,1
8508,56,female,Mumbai,Salaried,1349411.0,4
8509,22,male,Chennai,Self-Employed,1914562.0,2
8510,27,female,Delhi,Self-Employed,516783.0,4
8511,27,female,Chennai,Unemployed,614153.0,3
8512,55,F,Bangalore,Unemployed,296794.0,4
8513,44,male,Mumbai,Self-Employed,1209013.0,4
8514,68,male,Mumbai,Salaried,2319092.0,4
8515,38,M,Mumbai,Unemployed,244146.0,1
8516,25,F,Chennai,Self-Employed,2048665.0,4
8517,18,male,Mumbai,Salaried,,2
8518,45,female,Mumbai,Unemployed,,0
8519,66,Female,Chennai,Unemployed,2297851.0,3
8520,56,Female,Delhi,Self-Employed,2371475.0,2
8521,31,F,Mumbai,Unemployed,936534.0,0
8522,38,M,Mumbai,Self-Employed,2362699.0,2
8523,47,M,Mumbai,Unemployed,734423.0,4
8524,38,male,Bangalore,Salaried,1773525.0,3
8525,66,F,Chennai,Salaried,1229437.0,2
8526,26,Female,Mumbai,Unemployed,1892185.0,3
8527,34,female,Bangalore,Self-Employed,1452565.0,1
8528,22,male,Delhi,Unemployed,,1
8529,48,female,Delhi,Self-Employed,209614.0,4
8530,69,male,Bangalore,Unemployed,1713199.0,4
8531,57,Male,Delhi,Salaried,455197.0,1
8532,55,female,Pune,Self-Employed,266115.0,2
8533,60,F,Delhi,Salaried,2113623.0,0
8534,36,female,Pune,Salaried,1467502.0,0
8535,53,female,Bangalore,Salaried,475998.0,1
8536,67,male,Pune,Unemployed,1185176.0,0
8537,50,Female,Delhi,Self-Employed,978869.0,2
8538,30,Male,Mumbai,Salaried,244391.0,0
8539,31,female,Pune,Self-Employed,2201978.0,0
8540,50,Female,Delhi,Self-Employed,805279.0,1
8541,46,M,Mumbai,Salaried,369104.0,3
8542,60,Male,Bangalore,Unemployed,1266620.0,3
8543,66,Male,Bangalore,Salaried,685909.0,2
